0.0000000000	-0.0311032318	-0.0705569834	0.0000000000	0.04324436793	2075442.912
0.0598123991	0.0030059117	-0.0001653400	-0.0000000000	0.003474940266	0.01451307724
0.1196247982	0.0023606067	0.0002548393	-0.0000000000	0.003592974603	0.001203102644
0.1794371974	0.0019294829	0.0003546403	-0.0000000000	0.003615830455	0.0004834680496
0.2392495965	0.0016493391	0.0004722087	-0.0000000000	0.003626526886	0.0002803956022
0.2990619956	0.0014536597	0.0006031094	-0.0000000000	0.003634860253	0.0001855617186
0.3588743947	0.0013088400	0.0007277075	-0.0000000000	0.003642211519	0.0001315245189
0.4186867939	0.0011978104	0.0008376909	-0.0000000000	0.003648893307	9.706582843e-05
0.4784991930	0.0011107305	0.0009315821	-0.0000000000	0.003655025972	7.346841781e-05
0.5383115921	0.0010412588	0.0010107047	-0.0000000000	0.003660672696	5.651540547e-05
0.5981239912	0.0009850246	0.0010772117	-0.0000000000	0.00366587341	4.392967525e-05
0.6579363904	0.0009389068	0.0011332682	-0.0000000000	0.003670657631	3.437565833e-05
0.7177487895	0.0009006321	0.0011807664	-0.0000000000	0.003675050235	2.701439481e-05
0.7775611886	0.0008685221	0.0012212645	-0.0000000000	0.003679074152	2.128701111e-05
0.8373735877	0.0008413240	0.0012560127	-0.0000000000	0.003682751573	1.680263639e-05
0.8971859869	0.0008180921	0.0012860038	-0.0000000000	0.003686104414	1.327727731e-05
0.9569983860	0.0007981040	0.0013120257	-0.0000000000	0.003689154396	1.049870709e-05
1.0168107851	0.0007808008	0.0013347067	-0.0000000000	0.003691922955	8.305164602e-06
1.0766231842	0.0007657446	0.0013545522	-0.0000000000	0.003694431076	6.571693617e-06
1.1364355834	0.0007525877	0.0013719724	-0.0000000000	0.003696699114	5.200913383e-06
1.1962479825	0.0007410501	0.0013873042	-0.0000000000	0.003698746634	4.11649811e-06
1.2560603816	0.0007309035	0.0014008271	-0.0000000000	0.00370059228	3.25840515e-06
1.3158727807	0.0007219595	0.0014127754	-0.0000000000	0.003702253678	2.579291109e-06
1.3756851799	0.0007140608	0.0014233472	-0.0000000000	0.003703747372	2.04177088e-06
1.4354975790	0.0007070747	0.0014327117	-0.0000000000	0.0037050888	1.616295572e-06
1.4953099781	0.0007008882	0.0014410144	-0.0000000000	0.003706292281	1.279496305e-06
1.5551223772	0.0006954047	0.0014483809	-0.0000000000	0.003707371035	1.012884902e-06
1.6149347764	0.0006905404	0.0014549205	-0.0000000000	0.003708337214	8.018311443e-07
1.6747471755	0.0006862227	0.0014607288	-0.0000000000	0.003709201946	6.347560514e-07
1.7345595746	0.0006823884	0.0014658894	-0.0000000000	0.003709975386	5.02494685e-07
1.7943719737	0.0006789821	0.0014704759	-0.0000000000	0.003710666777	3.977924448e-07
1.8541843729	0.0006759549	0.0014745531	-0.0000000000	0.003711284507	3.149066714e-07
1.9139967720	0.0006732642	0.0014781781	-0.0000000000	0.003711836173	2.492914386e-07
1.9738091711	0.0006708719	0.0014814017	-0.0000000000	0.00371232864	1.97348111e-07
2.0336215702	0.0006687447	0.0014842686	-0.0000000000	0.0037127681	1.562279201e-07
2.0934339694	0.0006668529	0.0014868184	-0.0000000000	0.003713160133	1.236756982e-07
2.1532463685	0.0006651704	0.0014890865	-0.0000000000	0.003713509757	9.790618248e-08
2.2130587676	0.0006636739	0.0014911040	-0.0000000000	0.003713821479	7.750609923e-08
2.2728711667	0.0006623427	0.0014928988	-0.0000000000	0.003714099344	6.135665195e-08
2.3326835659	0.0006611585	0.0014944955	-0.0000000000	0.00371434698	4.857216184e-08
2.3924959650	0.0006601051	0.0014959159	-0.0000000000	0.003714567635	3.845149391e-08
2.4523083641	0.0006591679	0.0014971796	-0.0000000000	0.003714764217	3.043960442e-08
2.5121207632	0.0006583342	0.0014983039	-0.0000000000	0.003714939327	2.409710071e-08
2.5719331624	0.0006575925	0.0014993042	-0.0000000000	0.003715095291	1.907614356e-08
2.6317455615	0.0006569326	0.0015001941	-0.0000000000	0.003715234186	1.510137083e-08
2.6915579606	0.0006563454	0.0015009859	-0.0000000000	0.003715357868	1.195479581e-08
2.7513703597	0.0006558231	0.0015016904	-0.0000000000	0.003715467993	9.463852291e-09
2.8111827589	0.0006553584	0.0015023172	-0.0000000000	0.003715566039	7.491930575e-09
2.8709951580	0.0006549449	0.0015028748	-0.0000000000	0.003715653325	5.930885439e-09
2.9308075571	0.0006545770	0.0015033710	-0.0000000000	0.003715731026	4.695105186e-09
2.9906199562	0.0006542497	0.0015038124	-0.0000000000	0.003715800192	3.716816475e-09
3.0504323554	0.0006539585	0.0015042052	-0.0000000000	0.003715861756	2.942367458e-09
3.1102447545	0.0006536994	0.0015045546	-0.0000000000	0.003715916553	2.329285376e-09
3.1700571536	0.0006534689	0.0015048655	-0.0000000000	0.003715965323	1.843947243e-09
3.2298695527	0.0006532638	0.0015051422	-0.0000000000	0.003716008728	1.459735878e-09
3.2896819519	0.0006530814	0.0015053883	-0.0000000000	0.003716047357	1.155580152e-09
3.3494943510	0.0006529190	0.0015056073	-0.0000000000	0.003716081734	9.147993875e-10
3.4093067501	0.0006527745	0.0015058022	-0.0000000000	0.003716112328	7.241885542e-10
3.4691191492	0.0006526460	0.0015059755	-0.0000000000	0.003716139553	5.732940678e-10
3.5289315484	0.0006525317	0.0015061298	-0.0000000000	0.00371616378	4.538404898e-10
3.5887439475	0.0006524299	0.0015062670	-0.0000000000	0.003716185339	3.592766815e-10
3.6485563466	0.0006523394	0.0015063891	-0.0000000000	0.003716204523	2.844165225e-10
3.7083687457	0.0006522589	0.0015064977	-0.0000000000	0.003716221593	2.251544908e-10
3.7681811449	0.0006521872	0.0015065944	-0.0000000000	0.003716236784	1.782405054e-10
3.8279935440	0.0006521235	0.0015066804	-0.0000000000	0.0037162503	1.411016838e-10
3.8878059431	0.0006520668	0.0015067569	-0.0000000000	0.003716262327	1.117012384e-10
