-0.2863700000	0.1831050000	0.9232100000	0.0006516091146	2.936127018e-29
-0.3021360000	-0.7394580000	0.5751180000	0.0072274355793	9.771028853e-30
-0.8096020000	-0.4467200000	0.3358630000	0.0047112503443	2.331652877e-28
0.5050920000	0.6296960000	0.5627770000	0.0019176353637	3.930055615e-28
0.7950110000	0.4596340000	-0.3534660000	-0.0006995118940	2.575463905e-28
-0.4749300000	0.8611960000	0.0109890000	0.0098606206476	2.437109793e-28
0.4884300000	-0.8544440000	0.0066470000	0.0012368205904	2.78757687e-28
0.0025220000	-0.9187300000	-0.3524720000	0.0042947281693	3.925856355e-30
0.4874000000	-0.6430270000	-0.5634130000	0.0017403402536	5.39439513e-29
0.3071710000	0.7382420000	-0.5737750000	0.0026427964986	6.923135366e-30
-0.3002690000	0.7439160000	-0.5697210000	0.0051769112237	3.841831345e-28
0.2934200000	-0.1752320000	-0.9227690000	0.0042095676278	2.672193863e-29
0.0102000000	0.8254770000	0.5953280000	0.0105348360635	4.520870677e-29
0.7182850000	-0.5948470000	-0.4162410000	0.0047736145904	3.008753953e-28
-0.7106380000	-0.5894940000	-0.4283310000	0.0140850991725	6.489569956e-28
-0.4546040000	0.0588850000	-0.9133640000	0.0126660445153	7.941568708e-28
0.9832680000	-0.2642880000	-0.1113560000	0.0053205691899	8.015844028e-28
-0.9831870000	-0.2701850000	-0.0818940000	0.0060548003734	7.587260383e-28
0.7315920000	0.1391730000	-0.6987760000	0.0025622506093	8.109333752e-29
0.1209120000	-0.0679200000	0.9542130000	-0.0024168815029	5.030968748e-28
-0.0010110000	0.1348620000	0.9541550000	-0.0047973853467	3.048527088e-28
-0.1163710000	-0.0679680000	0.9542420000	-0.0039085365688	2.095800924e-28
0.1135240000	-0.5869130000	0.7553450000	-0.0005787040007	4.22444191e-28
-0.1176980000	-0.5878400000	0.7545630000	0.0014235822891	1.652550298e-28
-0.0010680000	-0.7355080000	0.6224170000	-0.0001903662783	2.241747373e-28
-0.5661530000	0.1898030000	0.7568810000	-0.0030801207594	3.191728162e-29
-0.4505640000	0.3899260000	0.7567870000	-0.0024758895920	6.561886662e-30
-0.6350660000	0.3661010000	0.6245820000	-0.0031746168152	1.22853788e-28
0.5630640000	0.1902060000	0.7590370000	-0.0054669150566	1.09059949e-27
0.6352440000	0.3697590000	0.6228100000	-0.0046365261369	1.025933772e-27
0.4477190000	0.3943030000	0.7572050000	-0.0041697268980	7.821301024e-28
0.5637060000	-0.6475830000	0.4382130000	-0.0017641775250	9.319613457e-28
0.4489410000	-0.7976410000	0.3015950000	-0.0028397603976	6.004015057e-28
0.6358100000	-0.6893390000	0.2198130000	-0.0040818458096	8.371466947e-28
0.8429790000	-0.1688970000	0.4357640000	-0.0055991342829	1.439684521e-27
0.9154530000	-0.2096180000	0.2172430000	-0.0040751904184	1.340890028e-27
0.9151700000	0.0059640000	0.2999380000	-0.0061415885218	1.359045959e-27
0.2787510000	0.8115610000	0.4396530000	-0.0000230676882	2.135170922e-28
0.4653680000	0.7865680000	0.3050840000	-0.0019494190480	3.410675207e-28
0.2785270000	0.8946060000	0.2221300000	-0.0013691438366	1.034100923e-28
-0.2769110000	0.8144770000	0.4338710000	0.0023330471461	1.991648084e-29
-0.2761360000	0.8968030000	0.2192310000	0.0044925842352	7.613066912e-29
-0.4649270000	0.7886170000	0.3001350000	0.0026968239715	1.740022105e-28
-0.9153630000	0.0105400000	0.3018040000	-0.0014895632486	6.450370267e-28
-0.9156870000	-0.2082060000	0.2172850000	-0.0018964593002	6.723620691e-28
-0.8447310000	-0.1656180000	0.4321240000	-0.0022507256001	3.846228427e-28
-0.5643660000	-0.6476060000	0.4369350000	0.0026860085026	6.504318312e-29
-0.6353190000	-0.6887430000	0.2217750000	0.0008556674380	2.021953448e-28
-0.4501670000	-0.7962890000	0.3020300000	0.0010415172914	3.670391429e-29
0.9153700000	-0.0065650000	-0.2993540000	-0.0048149012632	6.587832766e-28
0.8435590000	0.1657900000	-0.4352490000	-0.0044125853671	4.061364643e-28
0.9146700000	0.2086920000	-0.2192620000	-0.0060725244962	6.915673838e-28
0.6382720000	0.6879540000	-0.2187830000	-0.0044094946456	2.255810899e-28
0.5663290000	0.6465180000	-0.4360430000	-0.0031010306621	7.55221319e-29
0.4506290000	0.7963450000	-0.3014060000	-0.0043381837055	4.486000124e-29
0.0002330000	0.7360950000	-0.6217630000	-0.0011194970578	2.059893948e-28
0.1164310000	0.5871700000	-0.7550950000	0.0007803129814	1.511861637e-28
-0.1137580000	0.5864980000	-0.7556080000	-0.0005738337127	4.092586442e-28
-0.6393480000	0.6882750000	-0.2164240000	0.0055997546210	8.123720495e-28
-0.4512870000	0.7950520000	-0.3032560000	0.0032269869752	5.783880661e-28
-0.5656510000	0.6471340000	-0.4359750000	0.0025986166254	8.876895637e-28
-0.9145350000	0.2087750000	-0.2202180000	0.0020785077484	1.270399512e-27
-0.8428150000	0.1673680000	-0.4370370000	0.0044029475297	1.374745146e-27
-0.9146380000	-0.0086610000	-0.3026080000	0.0014298620126	1.338056654e-27
-0.6376260000	-0.3701170000	-0.6209400000	0.0041649794322	9.907947614e-28
-0.5645520000	-0.1933040000	-0.7566640000	0.0041374541409	1.02720432e-27
-0.4501080000	-0.3918810000	-0.7563930000	0.0049582337958	7.54512921e-28
-0.4678850000	-0.7873810000	-0.3004780000	0.0040331216982	3.242713666e-28
-0.2781660000	-0.8136470000	-0.4347750000	0.0018200125673	1.923494104e-28
-0.2787300000	-0.8949760000	-0.2210920000	0.0009299682326	9.244400393e-29
0.2784170000	-0.8960370000	-0.2184890000	-0.0025702896197	8.769634641e-29
0.2775530000	-0.8141160000	-0.4340320000	-0.0013691708973	2.523907743e-29
0.4636960000	-0.7884510000	-0.3016460000	-0.0035803822662	1.844455494e-28
0.6386920000	-0.3664770000	-0.6214280000	-0.0029316601409	1.422889283e-28
0.4488250000	-0.3952830000	-0.7556570000	-0.0023813785917	9.48106101e-30
0.5657420000	-0.1917990000	-0.7560160000	-0.0013561756847	3.784989807e-29
0.1160290000	0.0671060000	-0.9543140000	0.0013522152495	1.93160074e-28
0.0005780000	-0.1445750000	-0.9540450000	0.0019541964603	2.413345958e-28
-0.1184060000	0.0665450000	-0.9543700000	0.0028278805567	4.861180156e-28
-0.0079150000	0.7631020000	0.7426920000	-0.0000051931261	9.273143482e-29
-0.9302030000	0.5260810000	0.0630260000	-0.0017794827797	6.664888012e-28
0.5008660000	0.1985750000	-0.9187410000	-0.0015627897565	1.451142986e-31
0.8502730000	0.2116970000	0.4719210000	0.0004415091600	1.086324744e-27
0.8342810000	-0.5031000000	0.2061540000	0.0017336353106	8.197201733e-28
-0.9837540000	-0.1245610000	-0.0655980000	0.0047667989883	9.11022978e-28
0.7499570000	-0.0164620000	-0.6500460000	0.0020085376739	1.38076832e-28
0.1729270000	0.0226180000	0.9523470000	-0.0019137580808	5.652144032e-28
-0.1034830000	0.1303460000	0.9526210000	-0.0034783953390	1.894045619e-28
-0.0592130000	-0.1539290000	0.9525750000	-0.0015515634033	2.726969145e-28
0.0590110000	-0.5198370000	0.8131650000	0.0012547065578	3.784916118e-28
-0.1672410000	-0.6558870000	0.6913620000	0.0029609466222	1.042693762e-28
0.1057870000	-0.7320260000	0.6232550000	0.0006369874391	3.470606281e-28
-0.4806330000	0.2044340000	0.8143230000	-0.0020521415319	2.965920395e-30
-0.4834740000	0.4670830000	0.6946660000	-0.0005104638632	2.589867343e-29
-0.6824960000	0.2750060000	0.6265700000	-0.0020444029089	1.454984129e-28
0.6428790000	0.1868530000	0.6965510000	-0.0048162736135	1.144631254e-27
0.5774290000	0.4541130000	0.6277260000	-0.0026817512886	7.910611986e-28
0.4209910000	0.3125500000	0.8121760000	-0.0036904590585	7.837739052e-28
0.4779460000	-0.6982730000	0.4684310000	-0.0003042137390	7.764391921e-28
0.4824650000	-0.8126380000	0.2052210000	-0.0021405656244	5.535203048e-28
0.6870490000	-0.6200810000	0.2806460000	-0.0021818604460	1.014403805e-27
0.8428010000	-0.2641760000	0.3949780000	-0.0034049334105	1.37433237e-27
